date,state,fips,cases,deaths,days,Total,Pop,casespm,casespt
2020-04-10,California,6,21366,594,81,1.8,39937489,534.9860628443616,0.5349860628443617
2020-04-11,California,6,22421,632,82,1.8,39937489,561.4023455505678,0.5614023455505678
2020-04-12,California,6,23323,676,83,1.8,39937489,583.9876412861109,0.5839876412861109
2020-04-13,California,6,24334,725,84,1.8,39937489,609.3022022491199,0.6093022022491198
2020-04-14,California,6,25758,778,85,1.8,39937489,644.9579241198663,0.6449579241198664
2020-04-15,California,6,27107,885,86,1.8,39937489,678.7357112010723,0.6787357112010723
2020-04-16,California,6,28142,971,87,1.8,39937489,704.6512112967342,0.7046512112967342
2020-04-17,California,6,29398,1050,88,1.8,39937489,736.1003592389096,0.7361003592389096
2020-04-18,California,6,30829,1146,89,1.8,39937489,771.9313550233467,0.7719313550233466
2020-04-19,California,6,31544,1176,90,1.8,39937489,789.8343333503014,0.7898343333503015
2020-04-20,California,6,33862,1223,91,1.8,39937489,847.8750379123735,0.8478750379123735
2020-04-21,California,6,35844,1316,92,1.8,39937489,897.5025946173031,0.8975025946173031
2020-04-22,California,6,37573,1425,93,1.8,39937489,940.7952512988485,0.9407952512988486
2020-04-23,California,6,39534,1548,94,1.8,39937489,989.8969862627068,0.9898969862627068
2020-04-24,California,6,41368,1619,95,1.8,39937489,1035.8187516496093,1.0358187516496093
2020-04-25,California,6,42590,1692,96,1.8,39937489,1066.4165691538594,1.0664165691538594
2020-04-26,California,6,43691,1716,97,1.8,39937489,1093.9846518643171,1.0939846518643173
2020-04-27,California,6,45208,1800,98,1.8,39937489,1131.9690128740945,1.1319690128740945
2020-04-28,California,6,46570,1884,99,1.8,39937489,1166.0723086521539,1.166072308652154
2020-04-29,California,6,48904,1961,100,1.8,39937489,1224.5136393026612,1.2245136393026612
2020-04-30,California,6,50470,2057,101,1.8,39937489,1263.7249177082715,1.2637249177082714
2020-05-01,California,6,52318,2147,102,1.8,39937489,1309.997230922555,1.309997230922555
2020-05-02,California,6,53753,2213,103,1.8,39937489,1345.928383229101,1.345928383229101
2020-05-03,California,6,55072,2235,104,1.8,39937489,1378.9549963944903,1.3789549963944903
2020-05-04,California,6,56333,2297,105,1.8,39937489,1410.5293399893017,1.4105293399893017
2020-05-05,California,6,58848,2386,106,1.8,39937489,1473.502753265234,1.473502753265234
2020-05-06,California,6,60787,2478,107,1.8,39937489,1522.0536273574937,1.5220536273574936
2020-05-07,California,6,62481,2561,108,1.8,39937489,1564.4699144705867,1.5644699144705867
2020-05-08,California,6,64616,2650,109,1.8,39937489,1617.9284581461795,1.6179284581461795
2020-05-09,California,6,66824,2732,110,1.8,39937489,1673.2148583502585,1.6732148583502584
2020-05-10,California,6,68051,2769,111,1.8,39937489,1703.9378715071446,1.7039378715071447
2020-05-11,California,6,69514,2820,112,1.8,39937489,1740.5701194684523,1.7405701194684524
2020-05-12,California,6,71150,2902,113,1.8,39937489,1781.5341370109672,1.7815341370109672
2020-05-13,California,6,73218,3014,114,1.8,39937489,1833.3150589412369,1.833315058941237
2020-05-14,California,6,74947,3039,115,1.8,39937489,1876.6077156227823,1.8766077156227823
2020-05-15,California,6,77015,3192,116,1.8,39937489,1928.388637553052,1.928388637553052
2020-05-16,California,6,78933,3254,117,1.8,39937489,1976.4136899042403,1.9764136899042404
2020-01-26,Arizona,4,1,0,6,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-01-27,Arizona,4,1,0,7,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-01-28,Arizona,4,1,0,8,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-01-29,Arizona,4,1,0,9,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-01-30,Arizona,4,1,0,10,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-01-31,Arizona,4,1,0,11,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-02-01,Arizona,4,1,0,12,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-02-02,Arizona,4,1,0,13,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-02-03,Arizona,4,1,0,14,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-02-04,Arizona,4,1,0,15,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-02-05,Arizona,4,1,0,16,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-02-06,Arizona,4,1,0,17,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-02-07,Arizona,4,1,0,18,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-02-08,Arizona,4,1,0,19,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-02-09,Arizona,4,1,0,20,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-02-10,Arizona,4,1,0,21,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-02-11,Arizona,4,1,0,22,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-02-12,Arizona,4,1,0,23,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-02-13,Arizona,4,1,0,24,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-02-14,Arizona,4,1,0,25,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-02-15,Arizona,4,1,0,26,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-02-16,Arizona,4,1,0,27,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-02-17,Arizona,4,1,0,28,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-02-18,Arizona,4,1,0,29,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-02-19,Arizona,4,1,0,30,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-02-20,Arizona,4,1,0,31,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-02-21,Arizona,4,1,0,32,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-02-22,Arizona,4,1,0,33,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-02-23,Arizona,4,1,0,34,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-02-24,Arizona,4,1,0,35,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-02-25,Arizona,4,1,0,36,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-02-26,Arizona,4,1,0,37,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-02-27,Arizona,4,1,0,38,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-02-28,Arizona,4,1,0,39,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-02-29,Arizona,4,1,0,40,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-03-01,Arizona,4,1,0,41,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-03-02,Arizona,4,1,0,42,1.9,7378494,0.13552901174684157,0.00013552901174684155
2020-03-03,Arizona,4,2,0,43,1.9,7378494,0.27105802349368313,0.0002710580234936831
2020-03-04,Arizona,4,2,0,44,1.9,7378494,0.27105802349368313,0.0002710580234936831
2020-03-05,Arizona,4,2,0,45,1.9,7378494,0.27105802349368313,0.0002710580234936831
2020-03-06,Arizona,4,3,0,46,1.9,7378494,0.4065870352405247,0.00040658703524052467
2020-03-07,Arizona,4,5,0,47,1.9,7378494,0.6776450587342078,0.0006776450587342078
2020-03-08,Arizona,4,5,0,48,1.9,7378494,0.6776450587342078,0.0006776450587342078
2020-03-09,Arizona,4,6,0,49,1.9,7378494,0.8131740704810494,0.0008131740704810493
2020-03-10,Arizona,4,6,0,50,1.9,7378494,0.8131740704810494,0.0008131740704810493
2020-03-11,Arizona,4,9,0,51,1.9,7378494,1.219761105721574,0.001219761105721574
2020-03-12,Arizona,4,9,0,52,1.9,7378494,1.219761105721574,0.001219761105721574
2020-03-13,Arizona,4,9,0,53,1.9,7378494,1.219761105721574,0.001219761105721574
2020-03-14,Arizona,4,12,0,54,1.9,7378494,1.6263481409620988,0.0016263481409620987
2020-03-15,Arizona,4,13,0,55,1.9,7378494,1.7618771527089403,0.0017618771527089403
2020-03-16,Arizona,4,18,0,56,1.9,7378494,2.439522211443148,0.002439522211443148
2020-03-17,Arizona,4,20,0,57,1.9,7378494,2.710580234936831,0.002710580234936831
2020-03-18,Arizona,4,28,0,58,1.9,7378494,3.7948123289115636,0.0037948123289115636
2020-03-19,Arizona,4,47,0,59,1.9,7378494,6.369863552101554,0.006369863552101554
2020-03-20,Arizona,4,70,1,60,1.9,7378494,9.487030822278909,0.009487030822278909
2020-03-21,Arizona,4,104,1,61,1.9,7378494,14.095017221671522,0.014095017221671523
2020-03-22,Arizona,4,153,2,62,1.9,7378494,20.73593879726676,0.02073593879726676
2020-03-23,Arizona,4,234,2,63,1.9,7378494,31.713788748760926,0.03171378874876093
2020-03-24,Arizona,4,326,6,64,1.9,7378494,44.18245782947035,0.04418245782947035
2020-03-25,Arizona,4,402,6,65,1.9,7378494,54.48266272223031,0.05448266272223031
2020-03-26,Arizona,4,508,8,66,1.9,7378494,68.84873796739551,0.06884873796739552
2020-03-27,Arizona,4,665,15,67,1.9,7378494,90.12679281164964,0.09012679281164963
2020-03-28,Arizona,4,773,15,68,1.9,7378494,104.76392608030854,0.10476392608030853
2020-03-29,Arizona,4,929,18,69,1.9,7378494,125.9064519128158,0.1259064519128158
2020-03-30,Arizona,4,1169,20,70,1.9,7378494,158.4334147320578,0.1584334147320578
2020-03-31,Arizona,4,1298,24,71,1.9,7378494,175.91665724740037,0.17591665724740035
2020-04-01,Arizona,4,1413,29,72,1.9,7378494,191.50249359828715,0.19150249359828714
2020-04-02,Arizona,4,1600,35,73,1.9,7378494,216.84641879494652,0.2168464187949465
2020-04-03,Arizona,4,1769,41,74,1.9,7378494,239.7508217801627,0.23975082178016272
2020-04-04,Arizona,4,2019,53,75,1.9,7378494,273.6330747168731,0.2736330747168731
2020-04-05,Arizona,4,2269,64,76,1.9,7378494,307.51532765358354,0.3075153276535835
2020-04-06,Arizona,4,2465,67,77,1.9,7378494,334.07901395596446,0.33407901395596445
2020-04-07,Arizona,4,2575,77,78,1.9,7378494,348.98720524811705,0.34898720524811705
2020-04-08,Arizona,4,2726,80,79,1.9,7378494,369.4520860218901,0.3694520860218901
2020-04-09,Arizona,4,3018,89,80,1.9,7378494,409.02655745196785,0.4090265574519678
2020-04-10,Arizona,4,3112,97,81,1.9,7378494,421.76628455617094,0.42176628455617093
2020-04-11,Arizona,4,3393,112,82,1.9,7378494,459.8499368570334,0.45984993685703346
2020-04-12,Arizona,4,3539,117,83,1.9,7378494,479.6371725720723,0.4796371725720723
2020-04-13,Arizona,4,3702,122,84,1.9,7378494,501.72840148680746,0.5017284014868074
2020-04-14,Arizona,4,3806,131,85,1.9,7378494,515.823418708479,0.515823418708479
2020-04-15,Arizona,4,3962,142,86,1.9,7378494,536.9659445409862,0.5369659445409862
2020-04-16,Arizona,4,4234,152,87,1.9,7378494,573.8298357361272,0.5738298357361272
2020-04-17,Arizona,4,4507,174,88,1.9,7378494,610.8292559430149,0.610829255943015
2020-04-18,Arizona,4,4719,181,89,1.9,7378494,639.5614064333454,0.6395614064333454
2020-04-19,Arizona,4,4929,188,90,1.9,7378494,668.0224989001821,0.6680224989001822
2020-04-20,Arizona,4,5064,191,91,1.9,7378494,686.3189154860057,0.6863189154860057
2020-04-21,Arizona,4,5251,213,92,1.9,7378494,711.662840682665,0.711662840682665
2020-04-22,Arizona,4,5459,236,93,1.9,7378494,739.852875126008,0.7398528751260081
2020-04-23,Arizona,4,5769,257,94,1.9,7378494,781.8668687675289,0.781866868767529
2020-04-24,Arizona,4,6045,268,95,1.9,7378494,819.2728760096572,0.8192728760096573
2020-04-25,Arizona,4,6280,275,96,1.9,7378494,851.122193770165,0.851122193770165
2020-04-26,Arizona,4,6526,277,97,1.9,7378494,884.462330659888,0.8844623306598881
2020-04-27,Arizona,4,6716,277,98,1.9,7378494,910.2128428917879,0.9102128428917879
2020-04-28,Arizona,4,6948,297,99,1.9,7378494,941.6555736170552,0.9416555736170552
2020-04-29,Arizona,4,7202,308,100,1.9,7378494,976.0799426007529,0.9760799426007529
2020-04-30,Arizona,4,7648,320,101,1.9,7378494,1036.5258818398443,1.0365258818398444
2020-05-01,Arizona,4,7962,330,102,1.9,7378494,1079.0819915283525,1.0790819915283525
2020-05-02,Arizona,4,8364,353,103,1.9,7378494,1133.5646542505829,1.1335646542505828
2020-05-03,Arizona,4,8640,362,104,1.9,7378494,1170.9706614927113,1.1709706614927111
2020-05-04,Arizona,4,8919,362,105,1.9,7378494,1208.78325577008,1.20878325577008
2020-05-05,Arizona,4,9305,395,106,1.9,7378494,1261.0974543043608,1.2610974543043607
2020-05-06,Arizona,4,9707,426,107,1.9,7378494,1315.580117026591,1.315580117026591
2020-05-07,Arizona,4,9945,450,108,1.9,7378494,1347.8360218223393,1.3478360218223393
2020-05-08,Arizona,4,10526,517,109,1.9,7378494,1426.5783776472545,1.4265783776472543
2020-05-09,Arizona,4,10960,532,110,1.9,7378494,1485.3979687453834,1.4853979687453835
2020-05-10,Arizona,4,11119,536,111,1.9,7378494,1506.9470816131313,1.5069470816131314
2020-05-11,Arizona,4,11380,542,112,1.9,7378494,1542.3201536790568,1.542320153679057
2020-05-12,Arizona,4,11736,562,113,1.9,7378494,1590.5684818609325,1.5905684818609325
2020-05-13,Arizona,4,12176,594,114,1.9,7378494,1650.2012470295429,1.6502012470295429
2020-05-14,Arizona,4,12674,624,115,1.9,7378494,1717.69469487947,1.71769469487947
2020-05-15,Arizona,4,13169,651,116,1.9,7378494,1784.7815556941566,1.7847815556941566
2020-05-16,Arizona,4,13631,679,117,1.9,7378494,1847.3959591211974,1.8473959591211973
2020-02-01,Massachusetts,25,1,0,12,2.3,6976597,0.1433363572526835,0.0001433363572526835
2020-02-02,Massachusetts,25,1,0,13,2.3,6976597,0.1433363572526835,0.0001433363572526835
2020-02-03,Massachusetts,25,1,0,14,2.3,6976597,0.1433363572526835,0.0001433363572526835
2020-02-04,Massachusetts,25,1,0,15,2.3,6976597,0.1433363572526835,0.0001433363572526835
2020-02-05,Massachusetts,25,1,0,16,2.3,6976597,0.1433363572526835,0.0001433363572526835
2020-02-06,Massachusetts,25,1,0,17,2.3,6976597,0.1433363572526835,0.0001433363572526835
2020-02-07,Massachusetts,25,1,0,18,2.3,6976597,0.1433363572526835,0.0001433363572526835
2020-02-08,Massachusetts,25,1,0,19,2.3,6976597,0.1433363572526835,0.0001433363572526835
2020-02-09,Massachusetts,25,1,0,20,2.3,6976597,0.1433363572526835,0.0001433363572526835
2020-02-10,Massachusetts,25,1,0,21,2.3,6976597,0.1433363572526835,0.0001433363572526835
2020-02-11,Massachusetts,25,1,0,22,2.3,6976597,0.1433363572526835,0.0001433363572526835
2020-02-12,Massachusetts,25,1,0,23,2.3,6976597,0.1433363572526835,0.0001433363572526835
2020-02-13,Massachusetts,25,1,0,24,2.3,6976597,0.1433363572526835,0.0001433363572526835
2020-02-14,Massachusetts,25,1,0,25,2.3,6976597,0.1433363572526835,0.0001433363572526835
2020-02-15,Massachusetts,25,1,0,26,2.3,6976597,0.1433363572526835,0.0001433363572526835
2020-02-16,Massachusetts,25,1,0,27,2.3,6976597,0.1433363572526835,0.0001433363572526835
2020-02-17,Massachusetts,25,1,0,28,2.3,6976597,0.1433363572526835,0.0001433363572526835
2020-02-18,Massachusetts,25,1,0,29,2.3,6976597,0.1433363572526835,0.0001433363572526835
2020-02-19,Massachusetts,25,1,0,30,2.3,6976597,0.1433363572526835,0.0001433363572526835
2020-02-20,Massachusetts,25,1,0,31,2.3,6976597,0.1433363572526835,0.0001433363572526835
2020-02-21,Massachusetts,25,1,0,32,2.3,6976597,0.1433363572526835,0.0001433363572526835
2020-02-22,Massachusetts,25,1,0,33,2.3,6976597,0.1433363572526835,0.0001433363572526835
2020-02-23,Massachusetts,25,1,0,34,2.3,6976597,0.1433363572526835,0.0001433363572526835
2020-02-24,Massachusetts,25,1,0,35,2.3,6976597,0.1433363572526835,0.0001433363572526835
2020-02-25,Massachusetts,25,1,0,36,2.3,6976597,0.1433363572526835,0.0001433363572526835
2020-02-26,Massachusetts,25,1,0,37,2.3,6976597,0.1433363572526835,0.0001433363572526835
2020-02-27,Massachusetts,25,1,0,38,2.3,6976597,0.1433363572526835,0.0001433363572526835
2020-02-28,Massachusetts,25,1,0,39,2.3,6976597,0.1433363572526835,0.0001433363572526835
2020-02-29,Massachusetts,25,1,0,40,2.3,6976597,0.1433363572526835,0.0001433363572526835
2020-03-01,Massachusetts,25,1,0,41,2.3,6976597,0.1433363572526835,0.0001433363572526835
2020-03-02,Massachusetts,25,2,0,42,2.3,6976597,0.286672714505367,0.000286672714505367
2020-03-03,Massachusetts,25,2,0,43,2.3,6976597,0.286672714505367,0.000286672714505367
2020-03-04,Massachusetts,25,2,0,44,2.3,6976597,0.286672714505367,0.000286672714505367
2020-03-05,Massachusetts,25,3,0,45,2.3,6976597,0.43000907175805053,0.00043000907175805053
2020-03-06,Massachusetts,25,8,0,46,2.3,6976597,1.146690858021468,0.001146690858021468
2020-03-07,Massachusetts,25,13,0,47,2.3,6976597,1.8633726442848857,0.0018633726442848857
2020-03-08,Massachusetts,25,28,0,48,2.3,6976597,4.013418003075138,0.004013418003075139
2020-03-09,Massachusetts,25,41,0,49,2.3,6976597,5.876790647360024,0.005876790647360024
2020-03-10,Massachusetts,25,92,0,50,2.3,6976597,13.186944867246883,0.013186944867246883
2020-03-11,Massachusetts,25,95,0,51,2.3,6976597,13.616953939004933,0.013616953939004934
2020-03-12,Massachusetts,25,108,0,52,2.3,6976597,15.480326583289818,0.015480326583289818
2020-03-13,Massachusetts,25,123,0,53,2.3,6976597,17.63037194208007,0.01763037194208007
2020-03-14,Massachusetts,25,138,0,54,2.3,6976597,19.780417300870326,0.019780417300870327
2020-03-15,Massachusetts,25,164,0,55,2.3,6976597,23.507162589440096,0.023507162589440096
2020-03-16,Massachusetts,25,197,0,56,2.3,6976597,28.237262378778652,0.02823726237877865
2020-03-17,Massachusetts,25,218,0,57,2.3,6976597,31.247325881085004,0.031247325881085003
2020-03-18,Massachusetts,25,256,0,58,2.3,6976597,36.69410745668698,0.03669410745668698
2020-03-19,Massachusetts,25,328,0,59,2.3,6976597,47.01432517888019,0.04701432517888019
2020-03-20,Massachusetts,25,413,1,60,2.3,6976597,59.197915545358285,0.05919791554535828
2020-03-21,Massachusetts,25,525,2,61,2.3,6976597,75.25158755765885,0.07525158755765884
2020-03-22,Massachusetts,25,646,5,62,2.3,6976597,92.59528678523354,0.09259528678523354
2020-03-23,Massachusetts,25,777,9,63,2.3,6976597,111.37234958533509,0.1113723495853351
2020-03-24,Massachusetts,25,1159,11,64,2.3,6976597,166.1268380558602,0.1661268380558602
2020-03-25,Massachusetts,25,1838,15,65,2.3,6976597,263.4522246304323,0.2634522246304323
2020-03-26,Massachusetts,25,2417,25,66,2.3,6976597,346.443975479736,0.34644397547973604
2020-03-27,Massachusetts,25,3240,35,67,2.3,6976597,464.40979749869456,0.46440979749869454
2020-03-28,Massachusetts,25,4257,44,68,2.3,6976597,610.1828728246737,0.6101828728246736
2020-03-29,Massachusetts,25,4955,48,69,2.3,6976597,710.2316501870467,0.7102316501870467
2020-03-30,Massachusetts,25,5752,56,70,2.3,6976597,824.4707269174355,0.8244707269174355
2020-03-31,Massachusetts,25,6620,89,71,2.3,6976597,948.8866850127648,0.9488866850127649
2020-04-01,Massachusetts,25,7738,122,72,2.3,6976597,1109.1367324212652,1.109136732421265
2020-04-02,Massachusetts,25,8966,154,73,2.3,6976597,1285.1537791275603,1.2851537791275602
2020-04-03,Massachusetts,25,10402,192,74,2.3,6976597,1490.984788142414,1.4909847881424139
2020-04-04,Massachusetts,25,11736,216,75,2.3,6976597,1682.1954887174936,1.6821954887174937
2020-04-05,Massachusetts,25,12500,231,76,2.3,6976597,1791.704465658544,1.791704465658544
2020-04-06,Massachusetts,25,13837,260,77,2.3,6976597,1983.3451753053819,1.983345175305382
2020-04-07,Massachusetts,25,15202,356,78,2.3,6976597,2178.9993029552948,2.1789993029552948
2020-04-08,Massachusetts,25,16790,433,79,2.3,6976597,2406.6174382725562,2.4066174382725563
